id,dock.id,dock.name,ship.name,route.nameroute,position.berth_letter,timetable.startdate,timetable.enddate,timetable.starttime,timetable.endtime,timetable.duration,changed_schedule.ship_name,changed_schedule.type,schedule_start,schedule_end,arrival_time,departure_time,latitude,longitude,hour,distance_km
844343,47,Красный октябрь,,Исторический,A,1728248400,1728594000,34.0,38,4,Чижик-II,Отмена,10/7/2024,10/11/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
844427,47,Красный октябрь,,Исторический,A,1728680400,1728766800,34.0,38,4,Чижик-II,Отмена,10/12/2024,10/13/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
844475,47,Красный октябрь,,Исторический,A,1728853200,1729198800,34.0,38,4,Чижик-II,Отмена,10/14/2024,10/18/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
844559,47,Красный октябрь,,Исторический,A,1729285200,1729371600,34.0,38,4,Чижик-II,Отмена,10/19/2024,10/20/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
844607,47,Красный октябрь,,Исторический,A,1729458000,1729803600,34.0,38,4,Чижик-II,Отмена,10/21/2024,10/25/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
844691,47,Красный октябрь,,Исторический,A,1729890000,1729976400,34.0,38,4,Чижик-II,Отмена,10/26/2024,10/27/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
844739,47,Красный октябрь,,Исторический,A,1730062800,1730322000,34.0,38,4,Чижик-II,Отмена,10/28/2024,10/31/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
846254,47,Красный октябрь,,Исторический,A,1720386000,1720904400,34.0,38,4,,,7/8/2024,7/14/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
846326,47,Красный октябрь,,Исторический,A,1720990800,1721509200,34.0,38,4,,,7/15/2024,7/21/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
846398,47,Красный октябрь,,Исторический,A,1721595600,1722114000,34.0,38,4,,,7/22/2024,7/28/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
846470,47,Красный октябрь,,Исторический,A,1722200400,1722373200,34.0,38,4,,,7/29/2024,7/31/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
846471,47,Красный октябрь,Чижик-II,Исторический,A,1722459600,1725051600,34.0,38,4,,,8/1/2024,8/31/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
846542,47,Красный октябрь,,Исторический,A,1722459600,1722718800,34.0,38,4,Чижик-II,Отмена,8/1/2024,8/4/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
846580,47,Красный октябрь,,Исторический,A,1722805200,1725051600,34.0,38,4,,,8/5/2024,8/31/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
846586,47,Красный октябрь,,Исторический,A,1725138000,1725138000,34.0,38,4,Чижик-II,Отмена,9/1/2024,9/1/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
846592,47,Красный октябрь,,Исторический,A,1725829200,1725829200,34.0,38,4,,,9/9/2024,9/9/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
846652,47,Красный октябрь,,Исторический,A,1726434000,1726434000,34.0,38,4,,,9/16/2024,9/16/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
846712,47,Красный октябрь,,Исторический,A,1727038800,1727038800,34.0,38,4,,,9/23/2024,9/23/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
846772,47,Красный октябрь,,Исторический,A,1727643600,1727643600,34.0,38,4,,,9/30/2024,9/30/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
846963,47,Красный октябрь,Олимпиада,Исторический,A,1719954000,1719954000,34.0,38,4,,,7/3/2024,7/3/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
847071,47,Красный октябрь,Олимпиада,Исторический,A,1720558800,1720558800,34.0,38,4,,,7/10/2024,7/10/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
847179,47,Красный октябрь,Олимпиада,Исторический,A,1721163600,1721163600,34.0,38,4,,,7/17/2024,7/17/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
847287,47,Красный октябрь,Олимпиада,Исторический,A,1721768400,1721768400,34.0,38,4,,,7/24/2024,7/24/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
847361,47,Красный октябрь,Олимпиада,Исторический,A,1722373200,1722373200,34.0,38,4,,,7/31/2024,7/31/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
847467,47,Красный октябрь,Олимпиада,Исторический,A,1722891600,1722891600,34.0,38,4,,,8/6/2024,8/6/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
847614,47,Красный октябрь,,Исторический,A,1723410000,1723410000,34.0,38,4,,,8/12/2024,8/12/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
847650,47,Красный октябрь,Олимпиада,Исторический,A,1723410000,1723410000,34.0,38,4,,,8/12/2024,8/12/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
847686,47,Красный октябрь,Чижик-II,Исторический,A,1722805200,1722805200,34.0,38,4,,,8/5/2024,8/5/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
847722,47,Красный октябрь,,Исторический,A,1722805200,1722805200,34.0,38,4,Чижик-II,Отмена,8/5/2024,8/5/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
847866,47,Красный октябрь,,Исторический,A,1724014800,1724014800,34.0,38,4,,,8/19/2024,8/19/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
847902,47,Красный октябрь,Олимпиада,Исторический,A,1724014800,1724014800,34.0,38,4,,,8/19/2024,8/19/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848046,47,Красный октябрь,,Исторический,A,1724619600,1724619600,34.0,38,4,,,8/26/2024,8/26/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848082,47,Красный октябрь,Олимпиада,Исторический,A,1724619600,1724619600,34.0,38,4,,,8/26/2024,8/26/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848118,47,Красный октябрь,Олимпиада,Исторический,A,1725224400,1725224400,34.0,38,4,,,9/2/2024,9/2/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848154,47,Красный октябрь,Олимпиада,Исторический,A,1725829200,1725829200,34.0,38,4,,,9/9/2024,9/9/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848190,47,Красный октябрь,Олимпиада,Исторический,A,1726434000,1726434000,34.0,38,4,,,9/16/2024,9/16/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848226,47,Красный октябрь,Олимпиада,Исторический,A,1727038800,1727038800,34.0,38,4,,,9/23/2024,9/23/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848262,47,Красный октябрь,Олимпиада,Исторический,A,1727643600,1727643600,34.0,38,4,,,9/30/2024,9/30/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848364,47,Красный октябрь,Чижик-II,Исторический,A,1722978000,1723323600,34.0,38,4,,,8/7/2024,8/11/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848442,47,Красный октябрь,,Исторический,A,1722978000,1723323600,34.0,38,4,Чижик-II,Отмена,8/7/2024,8/11/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848520,47,Красный октябрь,Чижик-II,Исторический,A,1721250000,1721250000,34.0,38,4,,,7/18/2024,7/18/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848558,47,Красный октябрь,,Исторический,A,1721250000,1721250000,34.0,38,4,Чижик-II,Отмена,7/18/2024,7/18/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848765,47,Красный октябрь,Чижик-II,Исторический,A,1721336400,1721336400,34.0,38,4,,,7/19/2024,7/19/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848809,47,Красный октябрь,,Исторический,A,1721336400,1721336400,34.0,38,4,Чижик-II,Отмена,7/19/2024,7/19/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848875,47,Красный октябрь,Чижик-II,Исторический,A,1720040400,1720299600,34.0,38,4,,,7/4/2024,7/7/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848885,47,Красный октябрь,Чижик-II,Исторический,A,1721422800,1721422800,34.0,38,4,,,7/20/2024,7/20/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
848995,47,Красный октябрь,,Исторический,A,1721422800,1721422800,34.0,38,4,Чижик-II,Отмена,7/20/2024,7/20/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849001,47,Красный октябрь,,Исторический,A,1720126800,1720126800,34.0,38,4,Чижик-II,Отмена,7/5/2024,7/5/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849050,47,Красный октябрь,Чижик-II,Исторический,A,1720386000,1720472400,34.0,38,4,,,7/8/2024,7/9/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849053,47,Красный октябрь,Чижик-II,Исторический,A,1721509200,1721509200,34.0,38,4,,,7/21/2024,7/21/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849161,47,Красный октябрь,,Исторический,A,1721509200,1721509200,34.0,38,4,Чижик-II,Отмена,7/21/2024,7/21/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849195,47,Красный октябрь,,Исторический,A,1720386000,1720386000,34.0,38,4,Чижик-II,Отмена,7/8/2024,7/8/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849207,47,Красный октябрь,,Исторический,A,1720472400,1720472400,34.0,38,4,Чижик-II,Отмена,7/9/2024,7/9/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849278,47,Красный октябрь,Чижик-II,Исторический,A,1721595600,1721595600,34.0,38,4,,,7/22/2024,7/22/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849316,47,Красный октябрь,Чижик-II,Исторический,A,1720645200,1720904400,34.0,38,4,,,7/11/2024,7/14/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849355,47,Красный октябрь,,Исторический,A,1721595600,1721595600,34.0,38,4,Чижик-II,Отмена,7/22/2024,7/22/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849429,47,Красный октябрь,,Исторический,A,1720645200,1720645200,34.0,38,4,Чижик-II,Отмена,7/11/2024,7/11/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849438,47,Красный октябрь,,Исторический,A,1720731600,1720731600,34.0,38,4,Чижик-II,Отмена,7/12/2024,7/12/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849443,47,Красный октябрь,Чижик-II,Исторический,A,1721682000,1721682000,34.0,38,4,,,7/23/2024,7/23/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849447,47,Красный октябрь,,Исторический,A,1720818000,1720818000,34.0,38,4,Чижик-II,Отмена,7/13/2024,7/13/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849452,47,Красный октябрь,,Исторический,A,1720904400,1720904400,34.0,38,4,Чижик-II,Отмена,7/14/2024,7/14/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849524,47,Красный октябрь,,Исторический,A,1721682000,1721682000,34.0,38,4,Чижик-II,Отмена,7/23/2024,7/23/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849595,47,Красный октябрь,Чижик-II,Исторический,A,1720990800,1721077200,34.0,38,4,,,7/15/2024,7/16/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849728,47,Красный октябрь,,Исторический,A,1720990800,1720990800,34.0,38,4,Чижик-II,Отмена,7/15/2024,7/15/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849742,47,Красный октябрь,Чижик-II,Исторический,A,1721854800,1721854800,34.0,38,4,,,7/25/2024,7/25/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849813,47,Красный октябрь,,Исторический,A,1721077200,1721077200,34.0,38,4,Чижик-II,Отмена,7/16/2024,7/16/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849819,47,Красный октябрь,,Исторический,A,1721854800,1721854800,34.0,38,4,Чижик-II,Отмена,7/25/2024,7/25/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849825,47,Красный октябрь,Чижик-II,Исторический,A,1723496400,1723928400,34.0,38,4,,,8/13/2024,8/18/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849829,47,Красный октябрь,,Исторический,A,1723496400,1723496400,34.0,38,4,Чижик-II,Отмена,8/13/2024,8/13/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849908,47,Красный октябрь,,Исторический,A,1723582800,1723582800,34.0,38,4,Чижик-II,Отмена,8/14/2024,8/14/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849911,47,Красный октябрь,,Исторический,A,1720040400,1720040400,34.0,38,4,Чижик-II,Отмена,7/4/2024,7/4/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849915,47,Красный октябрь,Чижик-II,Исторический,A,1721941200,1721941200,34.0,38,4,,,7/26/2024,7/26/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849957,47,Красный октябрь,,Исторический,A,1723669200,1723669200,34.0,38,4,Чижик-II,Отмена,8/15/2024,8/15/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849970,47,Красный октябрь,,Исторический,A,1723755600,1723755600,34.0,38,4,Чижик-II,Отмена,8/16/2024,8/16/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849979,47,Красный октябрь,,Исторический,A,1721941200,1721941200,34.0,38,4,Чижик-II,Отмена,7/26/2024,7/26/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849989,47,Красный октябрь,,Исторический,A,1723842000,1723842000,34.0,38,4,Чижик-II,Отмена,8/17/2024,8/17/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
849999,47,Красный октябрь,,Исторический,A,1720213200,1720213200,34.0,38,4,Чижик-II,Отмена,7/6/2024,7/6/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850004,47,Красный октябрь,,Исторический,A,1723928400,1723928400,34.0,38,4,Чижик-II,Отмена,8/18/2024,8/18/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850072,47,Красный октябрь,,Исторический,A,1720299600,1720299600,34.0,38,4,Чижик-II,Отмена,7/7/2024,7/7/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850088,47,Красный октябрь,Чижик-II,Исторический,A,1724101200,1724101200,34.0,38,4,,,8/20/2024,8/20/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850092,47,Красный октябрь,Чижик-II,Исторический,A,1722027600,1722027600,34.0,38,4,,,7/27/2024,7/27/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850098,47,Красный октябрь,,Исторический,A,1724101200,1724101200,34.0,38,4,Чижик-II,Отмена,8/20/2024,8/20/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850143,47,Красный октябрь,Чижик-II,Исторический,A,1724706000,1724706000,34.0,38,4,,,8/27/2024,8/27/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850146,47,Красный октябрь,,Исторический,A,1722027600,1722027600,34.0,38,4,Чижик-II,Отмена,7/27/2024,7/27/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850150,47,Красный октябрь,,Исторический,A,1724706000,1724706000,34.0,38,4,Чижик-II,Отмена,8/27/2024,8/27/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850188,47,Красный октябрь,Чижик-II,Исторический,A,1722114000,1722114000,34.0,38,4,,,7/28/2024,7/28/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850242,47,Красный октябрь,,Исторический,A,1722114000,1722114000,34.0,38,4,Чижик-II,Отмена,7/28/2024,7/28/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850366,47,Красный октябрь,Чижик-II,Исторический,A,1722200400,1722200400,34.0,38,4,,,7/29/2024,7/29/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850434,47,Красный октябрь,,Исторический,A,1722200400,1722200400,34.0,38,4,Чижик-II,Отмена,7/29/2024,7/29/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850437,47,Красный октябрь,Чижик-II,Исторический,A,1722286800,1722286800,34.0,38,4,,,7/30/2024,7/30/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850473,47,Красный октябрь,,Исторический,A,1722286800,1722286800,34.0,38,4,Чижик-II,Отмена,7/30/2024,7/30/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850482,47,Красный октябрь,Чижик-II,Исторический,A,1724187600,1724533200,34.0,38,4,,,8/21/2024,8/25/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
850484,47,Красный октябрь,,Исторический,A,1724187600,1724533200,34.0,38,4,Чижик-II,Отмена,8/21/2024,8/25/2024,1900-01-01 00:34:00,12:38:00 AM,37.610627,55.745129,0.0,0.0
